view,count_run-001,count_run-002,cum_run-001,cum_run-002,cum_diff
941,3,5,3411,3509,-98
942,2,4,3413,3513,-100
943,7,3,3420,3516,-96
944,1,3,3421,3519,-98
945,1,1,3422,3520,-98
946,3,3,3425,3523,-98
947,5,5,3430,3528,-98
948,1,2,3431,3530,-99
949,6,2,3437,3532,-95
950,2,3,3439,3535,-96
951,2,3,3441,3538,-97
952,2,4,3443,3542,-99
953,3,2,3446,3544,-98
954,3,3,3449,3547,-98
955,3,5,3452,3552,-100
956,2,3,3454,3555,-101
957,4,4,3458,3559,-101
958,3,3,3461,3562,-101
959,3,3,3464,3565,-101
960,4,3,3468,3568,-100
961,3,5,3471,3573,-102
962,2,4,3473,3577,-104
963,4,1,3477,3578,-101
964,2,1,3479,3579,-100
965,2,5,3481,3584,-103
966,3,2,3484,3586,-102
967,4,3,3488,3589,-101
968,3,3,3491,3592,-101
969,5,1,3496,3593,-97
970,3,7,3499,3600,-101
971,1,3,3500,3603,-103
972,5,1,3505,3604,-99
973,1,3,3506,3607,-101
974,5,2,3511,3609,-98
975,11,2,3522,3611,-89
976,2,5,3524,3616,-92
977,5,3,3529,3619,-90
978,3,1,3532,3620,-88
979,1,4,3533,3624,-91
980,3,4,3536,3628,-92
981,2,2,3538,3630,-92
982,4,3,3542,3633,-91
983,1,4,3543,3637,-94
984,5,2,3548,3639,-91
985,2,3,3550,3642,-92
986,4,3,3554,3645,-91
987,3,3,3557,3648,-91
988,2,5,3559,3653,-94
989,3,4,3562,3657,-95
990,3,1,3565,3658,-93
991,3,3,3568,3661,-93
992,3,6,3571,3667,-96
993,4,4,3575,3671,-96
994,3,0,3578,3671,-93
995,5,5,3583,3676,-93
996,2,4,3585,3680,-95
997,2,0,3587,3680,-93
998,2,2,3589,3682,-93
999,5,5,3594,3687,-93
1000,4,3,3598,3690,-92
1001,1,3,3599,3693,-94
1002,3,3,3602,3696,-94
1003,4,4,3606,3700,-94
1004,3,3,3609,3703,-94
1005,1,1,3610,3704,-94
1006,5,4,3615,3708,-93
1007,2,4,3617,3712,-95
1008,2,2,3619,3714,-95
1009,4,3,3623,3717,-94
1010,3,4,3626,3721,-95
1011,3,1,3629,3722,-93
1012,5,5,3634,3727,-93
1013,3,1,3637,3728,-91
1014,1,4,3638,3732,-94
1015,1,3,3639,3735,-96
1016,4,4,3643,3739,-96
1017,4,2,3647,3741,-94
1018,3,3,3650,3744,-94
1019,4,3,3654,3747,-93
1020,3,3,3657,3750,-93
1021,2,4,3659,3754,-95
1022,3,2,3662,3756,-94
1023,3,2,3665,3758,-93
1024,2,2,3667,3760,-93
1025,3,5,3670,3765,-95
1026,4,2,3674,3767,-93
1027,2,4,3676,3771,-95
1028,3,2,3679,3773,-94
1029,4,3,3683,3776,-93
1030,3,4,3686,3780,-94
1031,2,4,3688,3784,-96
1032,4,2,3692,3786,-94
1033,3,4,3695,3790,-95
1034,3,3,3698,3793,-95
1035,3,4,3701,3797,-96
1036,2,1,3703,3798,-95
1037,4,3,3707,3801,-94
1038,5,5,3712,3806,-94
1039,2,3,3714,3809,-95
1040,3,3,3717,3812,-95
1041,1,5,3718,3817,-99
1042,3,1,3721,3818,-97
1043,4,1,3725,3819,-94
1044,3,5,3728,3824,-96
1045,1,2,3729,3826,-97
1046,6,5,3735,3831,-96
1047,5,4,3740,3835,-95
1048,3,4,3743,3839,-96
1049,1,2,3744,3841,-97
1050,3,3,3747,3844,-97
1051,2,2,3749,3846,-97
1052,3,2,3752,3848,-96
1053,3,3,3755,3851,-96
1054,4,3,3759,3854,-95
1055,2,5,3761,3859,-98
1056,3,2,3764,3861,-97
1057,4,1,3768,3862,-94
1058,2,3,3770,3865,-95
1059,2,2,3772,3867,-95
1060,5,5,3777,3872,-95
1061,5,2,3782,3874,-92
1062,2,4,3784,3878,-94
1063,1,1,3785,3879,-94
1064,3,3,3788,3882,-94
1065,4,6,3792,3888,-96
1066,3,2,3795,3890,-95
1067,2,3,3797,3893,-96
1068,2,4,3799,3897,-98
1069,4,2,3803,3899,-96
1070,4,4,3807,3903,-96
1071,2,3,3809,3906,-97
1072,4,1,3813,3907,-94
1073,3,4,3816,3911,-95
1074,2,2,3818,3913,-95
1075,3,3,3821,3916,-95
1076,3,5,3824,3921,-97
1077,1,2,3825,3923,-98
1078,2,2,3827,3925,-98
1079,5,2,3832,3927,-95
1080,4,2,3836,3929,-93
1081,4,4,3840,3933,-93
1082,4,5,3844,3938,-94
1083,3,3,3847,3941,-94
1084,3,3,3850,3944,-94
1085,2,3,3852,3947,-95
1086,2,3,3854,3950,-96
1087,3,4,3857,3954,-97
1088,3,3,3860,3957,-97
1089,2,2,3862,3959,-97
1090,4,3,3866,3962,-96
1091,4,2,3870,3964,-94
1092,1,4,3871,3968,-97
1093,5,2,3876,3970,-94
1094,2,4,3878,3974,-96
1095,2,4,3880,3978,-98
1096,4,5,3884,3983,-99
1097,3,2,3887,3985,-98
1098,3,2,3890,3987,-97
1099,2,3,3892,3990,-98
1100,5,3,3897,3993,-96
1101,2,1,3899,3994,-95
1102,3,4,3902,3998,-96
1103,2,2,3904,4000,-96
1104,3,5,3907,4005,-98
1105,4,2,3911,4007,-96
1106,4,2,3915,4009,-94
1107,1,5,3916,4014,-98
1108,5,2,3921,4016,-95
1109,3,3,3924,4019,-95
1110,2,4,3926,4023,-97
1111,2,4,3928,4027,-99
1112,5,1,3933,4028,-95
1113,3,0,3936,4028,-92
1114,3,4,3939,4032,-93
1115,2,6,3941,4038,-97
1116,3,2,3944,4040,-96
1117,3,2,3947,4042,-95
1118,3,3,3950,4045,-95
1119,2,1,3952,4046,-94
1120,2,7,3954,4053,-99
1121,5,7,3959,4060,-101
1122,5,8,3964,4068,-104
1123,3,11,3967,4079,-112
1124,1,7,3968,4086,-118
1125,2,3,3970,4089,-119
1126,5,0,3975,4089,-114
1127,2,0,3977,4089,-112
1128,4,0,3981,4089,-108
1129,1,0,3982,4089,-107
1130,2,0,3984,4089,-105
1131,3,0,3987,4089,-102
1132,4,0,3991,4089,-98
1133,5,0,3996,4089,-93
1134,3,0,3999,4089,-90
1135,1,0,4000,4089,-89
1136,4,0,4004,4089,-85
1137,3,0,4007,4089,-82
1138,4,0,4011,4089,-78
1139,2,0,4013,4089,-76
1140,3,0,4016,4089,-73
1141,5,0,4021,4089,-68
1142,3,0,4024,4089,-65
1143,2,0,4026,4089,-63
1144,2,0,4028,4089,-61
1145,3,0,4031,4089,-58
1146,2,0,4033,4089,-56
1147,6,0,4039,4089,-50
1148,2,0,4041,4089,-48
1149,2,0,4043,4089,-46
1150,3,0,4046,4089,-43
1151,4,0,4050,4089,-39
1153,4,0,4054,4089,-35
1154,3,0,4057,4089,-32
1155,6,0,4063,4089,-26
1156,2,0,4065,4089,-24
1157,3,0,4068,4089,-21
1158,3,0,4071,4089,-18
1159,3,0,4074,4089,-15
1160,2,0,4076,4089,-13
1161,5,0,4081,4089,-8
1162,2,0,4083,4089,-6
1163,3,0,4086,4089,-3
1164,3,0,4089,4089,0
1165,1,0,4090,4089,1
1166,4,0,4094,4089,5
1167,6,0,4100,4089,11
1168,1,0,4101,4089,12
1169,1,0,4102,4089,13
1170,5,0,4107,4089,18
1171,3,0,4110,4089,21
1173,4,0,4114,4089,25
1174,4,0,4118,4089,29
1175,3,0,4121,4089,32
1176,4,0,4125,4089,36
1177,3,0,4128,4089,39
1178,1,0,4129,4089,40
1179,5,0,4134,4089,45
1180,2,0,4136,4089,47
1181,2,0,4138,4089,49
1182,5,0,4143,4089,54
1183,3,0,4146,4089,57
1184,4,0,4150,4089,61
1185,2,0,4152,4089,63
1186,3,0,4155,4089,66
1187,4,0,4159,4089,70
1188,3,0,4162,4089,73
1189,3,0,4165,4089,76
1190,2,0,4167,4089,78
1191,2,0,4169,4089,80
1192,4,0,4173,4089,84
1193,3,0,4176,4089,87
1194,4,0,4180,4089,91
1195,2,0,4182,4089,93
1196,3,0,4185,4089,96
1197,1,0,4186,4089,97
1198,3,0,4189,4089,100
1199,5,0,4194,4089,105
1200,2,0,4196,4089,107
1201,2,0,4198,4089,109
1202,5,0,4203,4089,114
1203,2,0,4205,4089,116
1204,1,0,4206,4089,117
1205,4,0,4210,4089,121
1206,4,0,4214,4089,125
1207,6,0,4220,4089,131
1208,2,0,4222,4089,133
1209,2,0,4224,4089,135
1210,3,0,4227,4089,138
1211,3,0,4230,4089,141
1212,3,0,4233,4089,144
1213,3,0,4236,4089,147
1214,5,0,4241,4089,152
1215,2,0,4243,4089,154
1216,3,0,4246,4089,157
1217,3,0,4249,4089,160
1218,3,0,4252,4089,163
1219,4,0,4256,4089,167
1220,3,0,4259,4089,170
1221,3,0,4262,4089,173
1222,3,0,4265,4089,176
1223,3,0,4268,4089,179
1224,4,0,4272,4089,183
1225,3,0,4275,4089,186
1226,2,0,4277,4089,188
1227,4,0,4281,4089,192
1228,3,0,4284,4089,195
1229,3,0,4287,4089,198
1230,4,0,4291,4089,202
1231,2,0,4293,4089,204
1232,3,0,4296,4089,207
1233,3,0,4299,4089,210
1234,2,0,4301,4089,212
1235,3,0,4304,4089,215
1236,2,0,4306,4089,217
1237,3,0,4309,4089,220
1238,2,0,4311,4089,222
1239,3,0,4314,4089,225
1240,6,0,4320,4089,231
1241,4,0,4324,4089,235
1242,3,0,4327,4089,238
